brewery_name,beer_name,beer_style,beer_abv,num_reviews,rating,city,state
Magic Hat Brewing Company,Ale Of The Living Dead,Herbed / Spiced Beer,6.0,3,2.33,South Burlington, VT
Magic Hat Brewing Company,Anti Oxidant Acid Ale,Flanders Red Ale,5.0,5,3.9,South Burlington, VT
Magic Hat Brewing Company,Batch 370,Hefeweizen,5.0,29,3.22,South Burlington, VT
Magic Hat Brewing Company,Batch 372,Scottish Ale,7.0,27,3.46,South Burlington, VT
Magic Hat Brewing Company,Batch 374,American Amber / Red Ale,5.9,42,3.9,South Burlington, VT
Magic Hat Brewing Company,Batch 375,American Double / Imperial IPA,7.5,48,3.35,South Burlington, VT
Magic Hat Brewing Company,Batch 376,Schwarzbier,5.0,39,3.87,South Burlington, VT
Magic Hat Brewing Company,Blind Faith,English India Pale Ale (IPA),6.2,435,3.85,South Burlington, VT
Magic Hat Brewing Company,Bob's 1st Ale,American Amber / Red Ale,4.8,5,4.1,South Burlington, VT
Magic Hat Brewing Company,Braggot,Braggot,6.0,66,3.93,South Burlington, VT
Magic Hat Brewing Company,Braggot (French Oak Aged),Braggot,10.4,1,4.0,South Burlington, VT
Magic Hat Brewing Company,Chaotic Chemistry,English Barleywine,10.8,78,3.74,South Burlington, VT
Magic Hat Brewing Company,Circus Boy,American Pale Wheat Ale,4.4,658,3.61,South Burlington, VT
Magic Hat Brewing Company,Demo,American Black Ale,6.0,75,3.36,South Burlington, VT
Magic Hat Brewing Company,Encore,American IPA,6.0,133,3.92,South Burlington, VT
Magic Hat Brewing Company,Fat Angel,American Pale Ale (APA),5.0,236,3.65,South Burlington, VT
Magic Hat Brewing Company,Feast Of Fools,Fruit / Vegetable Beer,5.0,75,3.85,South Burlington, VT
Magic Hat Brewing Company,Halvorson's Ale,American Pale Wheat Ale,5.0,1,4.0,South Burlington, VT
Magic Hat Brewing Company,Heart Of Darkness,Oatmeal Stout,5.3,134,4.02,South Burlington, VT
Magic Hat Brewing Company,Hex,American Amber / Red Ale,5.4,270,3.46,South Burlington, VT
Magic Hat Brewing Company,Hi.P.A.,American IPA,6.7,641,3.83,South Burlington, VT
Magic Hat Brewing Company,Hocus Pocus,American Pale Wheat Ale,4.5,254,3.64,South Burlington, VT
Magic Hat Brewing Company,Hocus Pocus (with  Lemon & Ginger),Herbed / Spiced Beer,5.0,6,3.42,South Burlington, VT
Magic Hat Brewing Company,Howl,Schwarzbier,4.6,387,3.81,South Burlington, VT
Magic Hat Brewing Company,Humble Patience,Irish Red Ale,4.6,167,3.73,South Burlington, VT
Magic Hat Brewing Company,Impromptu Brute,American Double / Imperial Stout,10.9,1,4.0,South Burlington, VT
Magic Hat Brewing Company,Jeezum Jim,American Pale Ale (APA),4.2,1,3.5,South Burlington, VT
Magic Hat Brewing Company,Jinx,Scotch Ale / Wee Heavy,6.9,367,3.79,South Burlington, VT
Magic Hat Brewing Company,Kerouac (Beet Beer),Fruit / Vegetable Beer,4.6,10,3.6,South Burlington, VT
Magic Hat Brewing Company,Lucky Kat,American IPA,5.8,329,3.67,South Burlington, VT
Magic Hat Brewing Company,Mardi Gras,Weizenbock,7.4,5,3.9,South Burlington, VT
Magic Hat Brewing Company,Meatwhistle Imperial Stout,American Double / Imperial Stout,11.2,3,4.0,South Burlington, VT
Magic Hat Brewing Company,Miss Bliss,Herbed / Spiced Beer,4.5,1,4.5,South Burlington, VT
Magic Hat Brewing Company,Mother Lager,German Pilsener,5.0,64,3.48,South Burlington, VT
Magic Hat Brewing Company,Nailbiter,Russian Imperial Stout,7.8,11,4.27,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Fall 2009),Belgian Dark Ale,6.2,87,3.78,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Fall 2010) Green Apple Wit,Witbier,4.5,57,3.5,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Spring '09),Herbed / Spiced Beer,5.0,69,3.59,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Spring 08),Irish Red Ale,4.6,62,3.65,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Spring 2010),American Pale Wheat Ale,6.0,45,3.59,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Summer 08),English Dark Mild Ale,4.2,56,3.62,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Summer 09),Belgian Pale Ale,5.9,66,3.6,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Summer 2010),Herbed / Spiced Beer,5.5,13,3.54,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Summer 2010) Ginger Golden Ale,American Blonde Ale,6.2,44,3.5,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Winter '10),American Amber / Red Ale,6.0,43,3.23,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Winter 07),American Dark Wheat Ale,7.5,89,3.6,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Winter 08),Braggot,6.0,78,3.53,South Burlington, VT
Magic Hat Brewing Company,Odd Notion (Winter 09),American Wild Ale,4.5,111,2.86,South Burlington, VT
Magic Hat Brewing Company,Odd Notion 08 American Sour Ale (Summer Seasonal),Saison / Farmhouse Ale,4.5,9,3.0,South Burlington, VT
Magic Hat Brewing Company,Odd Notion Big 100 IPA,American Double / Imperial IPA,9.0,20,4.08,South Burlington, VT
Magic Hat Brewing Company,Odd Notion Saki Beer,American Amber / Red Ale,4.5,1,3.5,South Burlington, VT
Magic Hat Brewing Company,Old Ale (Spring '09),Old Ale,8.0,1,4.0,South Burlington, VT
Magic Hat Brewing Company,Ordinary Bitter,English Bitter,3.5,3,4.5,South Burlington, VT
Magic Hat Brewing Company,Participation,English Brown Ale,4.0,48,3.75,South Burlington, VT
Magic Hat Brewing Company,Participation Lager,American Adjunct Lager,5.0,58,3.6,South Burlington, VT
Magic Hat Brewing Company,Ravell,American Porter,4.8,133,3.77,South Burlington, VT
Magic Hat Brewing Company,Roxy Rolles,American Amber / Red Ale,5.1,487,3.85,South Burlington, VT
Magic Hat Brewing Company,Saint Goötz (Batch 371),Dunkelweizen,5.9,135,3.38,South Burlington, VT
Magic Hat Brewing Company,Single Chair Ale,American Pale Ale (APA),5.0,120,3.58,South Burlington, VT
Magic Hat Brewing Company,Summer Draft Odd Notion 2008,American Pale Ale (APA),4.7,8,3.69,South Burlington, VT
Magic Hat Brewing Company,The Autumn Mystery Beer (Autumn Variety Show '07),Dubbel,7.5,39,3.44,South Burlington, VT
Magic Hat Brewing Company,The Summer Mystery Beer (Summer Variety Show '07),American IPA,7.5,28,3.45,South Burlington, VT
Magic Hat Brewing Company,Thumbsucker,Russian Imperial Stout,7.8,80,4.1,South Burlington, VT
Magic Hat Brewing Company,Vinyl,American Amber / Red Lager,5.1,238,3.56,South Burlington, VT
Magic Hat Brewing Company,Wacko,Fruit / Vegetable Beer,4.5,424,2.96,South Burlington, VT
Mammoth Brewing Company,2010 Bluesapalooza,American Double / Imperial Stout,9.0,10,3.05,Mammoth Lakes, CA
Mammoth Brewing Company,2011 Owens Valley Wet Harvest Lager,American Pale Lager,6.8,1,4.0,Mammoth Lakes, CA
Mammoth Brewing Company,Blonde Bock (Bluesapalooza 2011),Bock,8.0,6,4.17,Mammoth Lakes, CA
Mammoth Brewing Company,Blues Belgian Style Ale,Belgian Strong Pale Ale,10.0,2,4.25,Mammoth Lakes, CA
Mammoth Brewing Company,Charley Wine,Old Ale,10.0,15,3.83,Mammoth Lakes, CA
Mammoth Brewing Company,Devil's Post Pale Ale,American Pale Ale (APA),7.5,6,4.33,Mammoth Lakes, CA
Mammoth Brewing Company,Dos Osos Amber Ale,American Amber / Red Ale,5.2,1,4.0,Mammoth Lakes, CA
Mammoth Brewing Company,Double Nut Brown,American Porter,6.0,39,3.83,Mammoth Lakes, CA
Mammoth Brewing Company,Epic IPA,American IPA,6.5,58,3.66,Mammoth Lakes, CA
Mammoth Brewing Company,Floating Rock Hefeweizen,Hefeweizen,4.2,18,3.5,Mammoth Lakes, CA
Mammoth Brewing Company,Golden Trout Ale,American Blonde Ale,5.5,8,3.31,Mammoth Lakes, CA
Mammoth Brewing Company,Hair Of The Bear,Doppelbock,9.0,20,3.58,Mammoth Lakes, CA
Mammoth Brewing Company,"High Country Pilsner (""Golden Trout Pilsner"")",German Pilsener,4.2,19,3.24,Mammoth Lakes, CA
Mammoth Brewing Company,IPA 395,American Double / Imperial IPA,8.0,68,3.52,Mammoth Lakes, CA
Mammoth Brewing Company,Lake Tahoe Crystal Bay Red Ale,American Amber / Red Ale,5.2,1,2.5,Mammoth Lakes, CA
Mammoth Brewing Company,Paranoid Pale Ale,American Pale Ale (APA),5.5,23,3.54,Mammoth Lakes, CA
Mammoth Brewing Company,Real McCoy Amber Ale,American Amber / Red Ale,4.5,26,3.87,Mammoth Lakes, CA
Manzanita Brewing Company,Chaotic,American Double / Imperial IPA,9.5,12,3.5,Santee, CA
Manzanita Brewing Company,Gillespie Brown,American Brown Ale,8.0,11,3.68,Santee, CA
Manzanita Brewing Company,IPA,English India Pale Ale (IPA),7.6,1577,3.21,Santee, CA
Manzanita Brewing Company,Lazy Saison,Saison / Farmhouse Ale,7.0,3,3.67,Santee, CA
Manzanita Brewing Company,Pivotal Porter (Barrel Aged),American Porter,7.5,11,3.05,Santee, CA
Manzanita Brewing Company,Pumpkin Ale,Pumpkin Ale,9.5,710,3.07,Santee, CA
Manzanita Brewing Company,Riverwalk Blonde,American Blonde Ale,5.5,10,3.55,Santee, CA
Manzanita Brewing Company,Rustic Horizon Red Ale,American Amber / Red Ale,6.0,7,3.07,Santee, CA
Manzanita Brewing Company,Serenity,American Barleywine,12.0,4,4.38,Santee, CA
Manzanita Brewing Company,Where There’s Smoke,Smoked Beer,7.4,1,3.5,Santee, CA
Marble Brewery,111 Pilsener,German Pilsener,5.4,2,3.5,Albuquerque, NM
Marble Brewery,Alpha-Acid Trip,American Double / Imperial IPA,10.5,1,4.0,Albuquerque, NM
Marble Brewery,Amber Ale,American Amber / Red Ale,5.3,555,4.07,Albuquerque, NM
Marble Brewery,Bourbon Barrel Imperial Stout,American Double / Imperial Stout,11.0,43,5.0,Albuquerque, NM
Marble Brewery,Brown Ale,American Brown Ale,5.5,518,4.0,Albuquerque, NM
Marble Brewery,De Smet Harvest Ale,American Pale Ale (APA),5.6,1,4.5,Albuquerque, NM
Marble Brewery,Double IPA,American Double / Imperial IPA,8.2,241,4.0,Albuquerque, NM
Marble Brewery,Double White Ale,Witbier,7.0,594,4.12,Albuquerque, NM
Marble Brewery,Framboise,American Wild Ale,6.0,99,4.4,Albuquerque, NM
Marble Brewery,Imperial Porter,American Porter,8.3,67,5.0,Albuquerque, NM
Marble Brewery,Imperial Red Ale,American Amber / Red Ale,9.0,40,3.86,Albuquerque, NM
Marble Brewery,Knuckle Down Brown,American Brown Ale,5.0,3,4.0,Albuquerque, NM
Marble Brewery,Marble IPA,American IPA,6.2,69,4.19,Albuquerque, NM
Marble Brewery,Marble Reserve Ale,American Strong Ale,9.0,11,4.41,Albuquerque, NM
Marble Brewery,Oatmeal Stout,Oatmeal Stout,5.0,1771,4.03,Albuquerque, NM
Marble Brewery,Pumpkin,Pumpkin Ale,6.0,12,5.0,Albuquerque, NM
Marble Brewery,Red Ale,American Amber / Red Ale,6.5,260,4.09,Albuquerque, NM
Marble Brewery,Rye Pale Lager,Rye Beer,6.5,1,4.0,Albuquerque, NM
Marble Brewery,Sephira,American Wild Ale,5.5,6,4.33,Albuquerque, NM
Marble Brewery,Whole Lotta Wood,Quadrupel (Quad),10.0,2,4.0,Albuquerque, NM
Marble Brewery,Wildflower Wheat,American Pale Wheat Ale,5.2,25,3.42,Albuquerque, NM
Marble Brewery,Winter Warmer,Winter Warmer,9.2,438,3.75,Albuquerque, NM
Matt Brewing Company,Dakota Kick,American Malt Liquor,6.0,1,3.0,Utica, NY
Matt Brewing Company,Maximus Super,American Malt Liquor,8.9,1,2.5,Utica, NY
Matt Brewing Company,Saranac Adirondack Lager,German Pilsener,5.5,475,3.57,Utica, NY
Matt Brewing Company,Saranac Amber Ale,American Amber / Red Ale,5.6,25,3.8,Utica, NY
Matt Brewing Company,Saranac Amber Wheat,American Dark Wheat Ale,4.8,75,3.58,Utica, NY
Matt Brewing Company,Saranac Belgian Ale,Belgian Pale Ale,5.9,246,3.37,Utica, NY
Matt Brewing Company,Saranac Belgian White,Witbier,5.3,215,3.48,Utica, NY
Matt Brewing Company,Saranac Big Moose Ale,American Pale Ale (APA),5.3,168,3.69,Utica, NY
Matt Brewing Company,Saranac Black & Tan,Black & Tan,5.4,528,3.59,Utica, NY
Matt Brewing Company,Saranac Black Diamond Bock,Bock,6.0,93,3.87,Utica, NY
Matt Brewing Company,Saranac Black Forest,Schwarzbier,5.5,543,3.81,Utica, NY
Matt Brewing Company,Saranac Black Lager,Schwarzbier,5.5,66,3.55,Utica, NY
Matt Brewing Company,Saranac Bock,Bock,6.0,54,3.56,Utica, NY
Matt Brewing Company,Saranac Bohemian Pilsener,Czech Pilsener,4.8,141,3.68,Utica, NY
Matt Brewing Company,Saranac Brown Ale,American Brown Ale,6.0,248,3.49,Utica, NY
Matt Brewing Company,Saranac Caramel Porter,American Porter,5.4,426,2.98,Utica, NY
Matt Brewing Company,Saranac Chocolate Amber Lager,Euro Dark Lager,5.5,201,3.37,Utica, NY
Matt Brewing Company,Saranac Chocolate Lager,Bock,6.0,19,3.37,Utica, NY
Matt Brewing Company,Saranac ESB,Extra Special / Strong Bitter (ESB),5.5,110,3.49,Utica, NY
Matt Brewing Company,Saranac Golden Pilsener,German Pilsener,5.1,144,3.5,Utica, NY
Matt Brewing Company,Saranac Hefeweizen,Hefeweizen,5.6,192,3.64,Utica, NY
Matt Brewing Company,Saranac Helles,Munich Helles Lager,4.8,78,3.85,Utica, NY
Matt Brewing Company,Saranac High Peaks Series Imperial IPA,American Double / Imperial IPA,8.5,251,3.59,Utica, NY
Matt Brewing Company,Saranac Imperial Stout,American Double / Imperial Stout,9.0,153,3.85,Utica, NY
Matt Brewing Company,Saranac India Brown Ale,American Brown Ale,6.0,73,3.58,Utica, NY
Matt Brewing Company,Saranac India Copper Ale,American IPA,6.0,79,3.55,Utica, NY
Matt Brewing Company,Saranac India Pale Ale,American IPA,5.8,551,3.44,Utica, NY
Matt Brewing Company,Saranac Irish Red Ale,Irish Red Ale,4.5,139,3.58,Utica, NY
Matt Brewing Company,Saranac Irish Stout,Irish Dry Stout,5.5,90,3.85,Utica, NY
Matt Brewing Company,Saranac Kölsch,Kölsch,5.0,151,3.47,Utica, NY
Matt Brewing Company,Saranac Lager,American Pale Lager,4.7,148,3.5,Utica, NY
Matt Brewing Company,Saranac Lake Effect Lager,Munich Dunkel Lager,5.95,77,3.71,Utica, NY
Matt Brewing Company,Saranac Liquid Vibes,American Pale Lager,5.0,1,3.5,Utica, NY
Matt Brewing Company,Saranac Maple Porter,English Porter,5.3,85,3.52,Utica, NY
Matt Brewing Company,Saranac Marzenbier,Märzen / Oktoberfest,5.6,24,3.35,Utica, NY
Matt Brewing Company,Saranac Mocha Stout,Milk / Sweet Stout,5.0,86,3.48,Utica, NY
Matt Brewing Company,Saranac Mountain Ale,Fruit / Vegetable Beer,5.0,73,3.27,Utica, NY
Matt Brewing Company,Saranac Nut Brown Ale,English Brown Ale,5.7,48,3.16,Utica, NY
Matt Brewing Company,Saranac Oatmeal Stout,Oatmeal Stout,5.1,109,3.28,Utica, NY
Matt Brewing Company,Saranac Octoberfest,Märzen / Oktoberfest,5.4,256,3.62,Utica, NY
Matt Brewing Company,Saranac Pale Ale,English Pale Ale,5.5,604,3.59,Utica, NY
Matt Brewing Company,Saranac Pale Pale Ale,American Pale Ale (APA),4.7,104,3.69,Utica, NY
Matt Brewing Company,Saranac Pilsener,German Pilsener,5.3,84,3.77,Utica, NY
Matt Brewing Company,Saranac Pomegranate Wheat,American Pale Wheat Ale,4.7,266,3.62,Utica, NY
Matt Brewing Company,Saranac Pumpkin Ale,Pumpkin Ale,5.4,363,3.5,Utica, NY
Matt Brewing Company,Saranac Rauchbier,Rauchbier,5.6,64,3.45,Utica, NY
Matt Brewing Company,Saranac Roggen Bock,Rye Beer,5.5,31,3.48,Utica, NY
Matt Brewing Company,Saranac Rye IPA,American IPA,5.95,126,3.59,Utica, NY
Matt Brewing Company,Saranac Rye Pilsener,Rye Beer,4.8,90,3.84,Utica, NY
Matt Brewing Company,Saranac Scotch Ale,Scotch Ale / Wee Heavy,5.4,65,3.42,Utica, NY
Matt Brewing Company,Saranac Season's Best - Nut Brown Lager,Vienna Lager,5.3,181,3.59,Utica, NY
Matt Brewing Company,Saranac Single Malt,Scottish Ale,5.0,68,3.24,Utica, NY
Matt Brewing Company,Saranac Stout,Milk / Sweet Stout,5.4,75,3.27,Utica, NY
Matt Brewing Company,Saranac Summer Ale,American Pale Wheat Ale,4.7,189,3.32,Utica, NY
Matt Brewing Company,Saranac Summer Brew,Fruit / Vegetable Beer,3.5,48,2.92,Utica, NY
Matt Brewing Company,Saranac Summer Stout,American Stout,5.0,2,3.75,Utica, NY
Matt Brewing Company,Saranac Vanilla Stout,American Stout,4.8,167,3.4,Utica, NY
Matt Brewing Company,Saranac Wet Hop Ipa,American Double / Imperial IPA,7.0,7,3.21,Utica, NY
Matt Brewing Company,Saranac White IPA,American Pale Wheat Ale,6.0,13,4.08,Utica, NY
Matt Brewing Company,Saranac Winter Lager,Vienna Lager,5.9,61,3.7,Utica, NY
Matt Brewing Company,Saranac Winter Wassail,Winter Warmer,5.8,108,3.14,Utica, NY
Matt Brewing Company,Traditional Lager,American Amber / Red Lager,4.8,13,3.86,Utica, NY
Matt Brewing Company,Utica Club,American Adjunct Lager,3.7,56,3.03,Utica, NY
Mickey Finn's Brewery,847 Suburban Wheat Ale,American Pale Wheat Ale,5.4,3,4.0,Libertyville, IL
Mickey Finn's Brewery,Bear Down Brown Ale,English Brown Ale,4.5,2,3.75,Libertyville, IL
Mickey Finn's Brewery,Big Head Pale Ale,American Pale Ale (APA),5.6,3,3.5,Libertyville, IL
Mickey Finn's Brewery,Bill's Oatmeal Stout,Oatmeal Stout,5.9,4,4.0,Libertyville, IL
Mickey Finn's Brewery,Bitter Yorkie,Extra Special / Strong Bitter (ESB),4.0,3,3.33,Libertyville, IL
Mickey Finn's Brewery,Black Magic,American Porter,7.2,6,4.5,Libertyville, IL
Mickey Finn's Brewery,British Invasion,English Pale Ale,4.0,2,3.75,Libertyville, IL
Mickey Finn's Brewery,Czech Pilsener,Czech Pilsener,4.5,8,4.0,Libertyville, IL
Mickey Finn's Brewery,Dog Days Of Summer,American Pale Ale (APA),4.7,2,4.0,Libertyville, IL
Mickey Finn's Brewery,Dusselforf Brown,Altbier,5.2,1,3.5,Libertyville, IL
Mickey Finn's Brewery,Extra Stout Porter,American Porter,6.5,2,4.25,Libertyville, IL
Mickey Finn's Brewery,Fifth Of Rye,Rye Beer,5.4,5,3.5,Libertyville, IL
Mickey Finn's Brewery,Five Springs Oatmeal Stout,Oatmeal Stout,5.8,1,4.5,Libertyville, IL
Mickey Finn's Brewery,Four Dogs,Munich Dunkel Lager,6.0,1,3.5,Libertyville, IL
Mickey Finn's Brewery,Gasthaus Pils,German Pilsener,5.4,1,4.0,Libertyville, IL
Mickey Finn's Brewery,Gudendark Dunkel-Weizen,Dunkelweizen,4.5,3,3.83,Libertyville, IL
Mickey Finn's Brewery,Gudenkrisp Kolsch,Kölsch,4.6,3,3.33,Libertyville, IL
Mickey Finn's Brewery,Gudenteit Hefe-Weizen,Hefeweizen,5.5,10,4.25,Libertyville, IL
Mickey Finn's Brewery,Hackett Irish Stout,Irish Dry Stout,5.7,5,4.3,Libertyville, IL
Mickey Finn's Brewery,Helles Bells,Munich Helles Lager,5.0,2,3.75,Libertyville, IL
Mickey Finn's Brewery,Hop Garden Helles,Munich Helles Lager,5.2,1,2.5,Libertyville, IL
Mickey Finn's Brewery,Imperial Delusion,Russian Imperial Stout,8.0,1,4.5,Libertyville, IL
Mickey Finn's Brewery,Kolsch,Kölsch,4.6,119,3.0,Libertyville, IL
Mickey Finn's Brewery,Little Fort Porter,English Porter,6.0,1,4.5,Libertyville, IL
Mickey Finn's Brewery,Lords ESB,Extra Special / Strong Bitter (ESB),5.2,1,3.5,Libertyville, IL
Mickey Finn's Brewery,Marzen Maddness,Märzen / Oktoberfest,5.5,1,4.5,Libertyville, IL
Mickey Finn's Brewery,Matt's Hop Slap IPA,American IPA,5.5,1,4.0,Libertyville, IL
Mickey Finn's Brewery,McFinn's Wee Heavy,Scotch Ale / Wee Heavy,8.0,9,3.33,Libertyville, IL
Mickey Finn's Brewery,Merry Monk Dubbel,Dubbel,7.6,1,3.5,Libertyville, IL
Mickey Finn's Brewery,Mexican Cerveza,American Pale Lager,4.8,2,2.0,Libertyville, IL
Mickey Finn's Brewery,Mickey Finn's Amber Ale,American Amber / Red Ale,5.6,16,3.72,Libertyville, IL
Mickey Finn's Brewery,Mr. C.'s Pale Ale,American Pale Ale (APA),4.7,2,3.75,Libertyville, IL
Mickey Finn's Brewery,Mutha's Milk,Milk / Sweet Stout,5.0,3,4.17,Libertyville, IL
Mickey Finn's Brewery,Oatmeal Stout,American Stout,5.7,1771,4.5,Libertyville, IL
Mickey Finn's Brewery,Oktoberfest,Märzen / Oktoberfest,6.0,1500,3.4,Libertyville, IL
Mickey Finn's Brewery,Old Rondout Pale Ale,American Pale Ale (APA),5.6,2,4.25,Libertyville, IL
Mickey Finn's Brewery,Paint It Black,American Black Ale,5.8,8,3.9,Libertyville, IL
Mickey Finn's Brewery,Pat's St. Pat's Irish Red Ale,Irish Red Ale,5.0,3,3.83,Libertyville, IL
Mickey Finn's Brewery,Pineapple Express Imperial IPA,American Double / Imperial IPA,11.0,4,3.5,Libertyville, IL
Mickey Finn's Brewery,Q-Dog Pale Ale,American Pale Ale (APA),5.6,1,4.0,Libertyville, IL
Mickey Finn's Brewery,R.K.'s India Pale Ale,English India Pale Ale (IPA),6.0,3,3.5,Libertyville, IL
Mickey Finn's Brewery,Rye Stout,American Stout,5.8,7,4.5,Libertyville, IL
Mickey Finn's Brewery,Santa's Magic,Belgian Strong Pale Ale,7.2,4,3.75,Libertyville, IL
Mickey Finn's Brewery,Scapegoat Dopplebock,Doppelbock,7.2,1,4.0,Libertyville, IL
Mickey Finn's Brewery,Scapegoat Maibock,Maibock / Helles Bock,7.0,4,3.62,Libertyville, IL
Mickey Finn's Brewery,Sixty Schilling Scottish Ale,Scottish Ale,3.8,1,2.5,Libertyville, IL
Mickey Finn's Brewery,Smoked Porter,English Porter,6.0,189,4.38,Libertyville, IL
Mickey Finn's Brewery,Valkyrie Pilsner,German Pilsener,4.6,2,3.25,Libertyville, IL
Mickey Finn's Brewery,Verboom,Belgian Pale Ale,5.3,1,3.5,Libertyville, IL
Mickey Finn's Brewery,WIIL Rock Doppelbock,Doppelbock,8.0,2,3.5,Libertyville, IL
MillKing It Productions,AXL Pale Ale,American Pale Ale (APA),5.8,14,3.5,Royal Oak, MI
MillKing It Productions,BRIK Irish-Style Red,Irish Red Ale,4.8,6,3.67,Royal Oak, MI
Milwaukee Brewing Company,Dunkel Weiss,Dunkelweizen,4.5,109,3.75,Milwaukee, WI
Milwaukee Brewing Company,Godzilla,Witbier,10.0,3,3.67,Milwaukee, WI
Milwaukee Brewing Company,Hoptoberfest,Märzen / Oktoberfest,6.0,35,3.94,Milwaukee, WI
Milwaukee Brewing Company,India Pale Ale IPA,American IPA,6.5,5,3.5,Milwaukee, WI
Milwaukee Brewing Company,Louie's Demise Immort-Ale,American Amber / Red Ale,4.8,9,3.72,Milwaukee, WI
Milwaukee Brewing Company,Love Rock (Flaming Damsel),Munich Helles Lager,5.1,11,3.5,Milwaukee, WI
Milwaukee Brewing Company,Pull Chain Pail Ale,American Pale Ale (APA),5.0,38,3.25,Milwaukee, WI
Milwaukee Brewing Company,Saison,Saison / Farmhouse Ale,7.4,661,4.1,Milwaukee, WI
Minhas Craft Brewery,Axe Head Malt Liquor,American Malt Liquor,11.0,14,1.82,Monroe, WI
Minhas Craft Brewery,Berghoff Famous Red Ale,American Amber / Red Ale,5.6,64,3.18,Monroe, WI
Minhas Craft Brewery,Berghoff Genuine Dark Beer,Euro Dark Lager,5.4,90,3.23,Monroe, WI
Minhas Craft Brewery,Berghoff Hazelnut Winter Fest Ale,Winter Warmer,5.6,35,3.13,Monroe, WI
Minhas Craft Brewery,Berghoff Hefe-Weizen,Hefeweizen,5.2,52,3.58,Monroe, WI
Minhas Craft Brewery,Berghoff Oktober Fest Beer,Märzen / Oktoberfest,5.2,67,3.28,Monroe, WI
Minhas Craft Brewery,Berghoff Original Lager Beer,American Pale Lager,5.4,68,3.14,Monroe, WI
Minhas Craft Brewery,Berkshire Springs Stock Ale,American Pale Ale (APA),6.0,67,3.08,Monroe, WI
Minhas Craft Brewery,Boatswain American I.P.A.,American IPA,6.7,3,3.33,Monroe, WI
Minhas Craft Brewery,Boatswain Chocolate Stout,American Stout,5.4,11,3.59,Monroe, WI
Minhas Craft Brewery,Boatswain H.L.V. Ale (Heavy Lift Vessel),American Brown Ale,7.0,3,3.83,Monroe, WI
Minhas Craft Brewery,Boatswain Twin Screw Steamer,American Double / Imperial IPA,8.4,9,3.06,Monroe, WI
Minhas Craft Brewery,Boxer Ice,American Adjunct Lager,7.1,1,1.5,Monroe, WI
Minhas Craft Brewery,Boxer Lager,American Adjunct Lager,5.0,24,3.3,Monroe, WI
